0.0947, -1.3848, -0.3447, 2.2595, 0.1863, -0.8544, -0.0747
0.0855, -1.3839, -0.3470, 2.2614, 0.1763, -0.8568, -0.0658
0.0764, -1.3829, -0.3493, 2.2631, 0.1665, -0.8593, -0.0571
0.0673, -1.3818, -0.3516, 2.2647, 0.1568, -0.8617, -0.0484
0.0583, -1.3806, -0.3538, 2.2661, 0.1472, -0.8641, -0.0399
0.0494, -1.3792, -0.3560, 2.2674, 0.1377, -0.8665, -0.0314
0.0405, -1.3778, -0.3582, 2.2685, 0.1284, -0.8689, -0.0231
0.0317, -1.3763, -0.3604, 2.2695, 0.1192, -0.8713, -0.0148
0.0230, -1.3748, -0.3625, 2.2703, 0.1101, -0.8736, -0.0067
0.0143, -1.3731, -0.3646, 2.2711, 0.1012, -0.8760, 0.0014
0.0057, -1.3714, -0.3667, 2.2716, 0.0923, -0.8783, 0.0093
-0.0028, -1.3696, -0.3687, 2.2721, 0.0837, -0.8806, 0.0172
-0.0112, -1.3677, -0.3708, 2.2724, 0.0751, -0.8829, 0.0250
-0.0196, -1.3657, -0.3727, 2.2726, 0.0667, -0.8852, 0.0326
-0.0279, -1.3637, -0.3747, 2.2727, 0.0584, -0.8875, 0.0402
-0.0361, -1.3616, -0.3766, 2.2727, 0.0502, -0.8898, 0.0477
-0.0443, -1.3594, -0.3785, 2.2726, 0.0422, -0.8920, 0.0551
-0.0523, -1.3572, -0.3804, 2.2723, 0.0343, -0.8942, 0.0623
-0.0603, -1.3550, -0.3822, 2.2720, 0.0265, -0.8964, 0.0695
-0.0683, -1.3526, -0.3840, 2.2716, 0.0189, -0.8986, 0.0767
-0.0761, -1.3503, -0.3858, 2.2710, 0.0113, -0.9008, 0.0837
-0.0839, -1.3479, -0.3875, 2.2704, 0.0039, -0.9029, 0.0906
-0.0916, -1.3454, -0.3893, 2.2697, -0.0033, -0.9050, 0.0974
-0.0992, -1.3429, -0.3909, 2.2689, -0.0105, -0.9072, 0.1042
-0.1067, -1.3403, -0.3926, 2.2680, -0.0175, -0.9092, 0.1108
-0.1142, -1.3377, -0.3942, 2.2670, -0.0244, -0.9113, 0.1174
-0.1216, -1.3351, -0.3958, 2.2659, -0.0312, -0.9133, 0.1239
-0.1289, -1.3325, -0.3974, 2.2648, -0.0378, -0.9153, 0.1303
-0.1362, -1.3298, -0.3989, 2.2636, -0.0444, -0.9173, 0.1366
-0.1433, -1.3270, -0.4004, 2.2623, -0.0508, -0.9193, 0.1428
-0.1504, -1.3243, -0.4019, 2.2610, -0.0571, -0.9212, 0.1490
-0.1574, -1.3215, -0.4034, 2.2596, -0.0633, -0.9232, 0.1550
-0.1644, -1.3187, -0.4048, 2.2581, -0.0694, -0.9251, 0.1610
-0.1712, -1.3159, -0.4062, 2.2566, -0.0753, -0.9269, 0.1669
-0.1780, -1.3131, -0.4076, 2.2550, -0.0812, -0.9288, 0.1728
-0.1848, -1.3102, -0.4089, 2.2533, -0.0869, -0.9306, 0.1785
-0.1914, -1.3073, -0.4103, 2.2516, -0.0926, -0.9324, 0.1842
-0.1980, -1.3044, -0.4115, 2.2498, -0.0981, -0.9341, 0.1898
-0.2045, -1.3015, -0.4128, 2.2480, -0.1035, -0.9359, 0.1953
-0.2109, -1.2986, -0.4141, 2.2462, -0.1088, -0.9376, 0.2008
